company,date,pos_prob,neut_prob,neg_prob,Sent_d
Asda,2024-06-07,0.138,0.765,0.097,0.010250000000000002
Asda,2024-07-08,0.17300000000000001,0.8180000000000001,0.009000000000000001,0.06559999999999999
Asda,2024-07-23,0.097,0.624,0.279,-0.045500000000000006
Asda,2024-07-24,0.163,0.794,0.043,0.048
Asda,2024-07-26,0.097,0.608,0.295,-0.049499999999999995
Ford,2024-05-02,0.18381618381618378,0.7942057942057942,0.021978021978021973,0.06477409036385445
Ford,2024-06-19,0.18566666666666665,0.7306666666666667,0.08366666666666667,0.05099999999999999
Ford,2024-06-20,0.20600000000000002,0.7210000000000001,0.07300000000000001,0.03325
Ford,2024-06-21,0.18215892053973015,0.7401299350324837,0.07771114442778611,0.05969722936303913
Ford,2024-06-24,0.18170457385653585,0.7405648587853036,0.07773056735816045,0.05942008284530781
Ford,2024-06-25,0.182,0.74025,0.07775,0.05957142857142857
Ford,2024-06-26,0.18365817091454273,0.7416291854072964,0.07471264367816093,0.062267923450442735
Ford,2024-06-28,0.18245438640339917,0.7430642339415147,0.07448137965508624,0.061705470647050426
Ford,2024-06-30,0.18295426143464133,0.7423144213946512,0.07473131717070731,0.06184830738465933
Ford,2024-07-02,0.18972990996998998,0.7542514171390463,0.056018672890963656,0.06684447407901314
Ford,2024-07-03,0.18099999999999997,0.7393333333333333,0.07966666666666668,0.05066666666666666
Ford,2024-07-04,0.1807269089696566,0.7395798599533179,0.0796932310770257,0.05050841806967829
Ford,2024-07-05,0.18106035345115037,0.739246415471824,0.0796932310770257,0.05067511251875312
Ford,2024-07-07,0.19747531558555184,0.7401574803149606,0.062367204099487566,0.09826379420052722
Ford,2024-07-08,0.18429607401850462,0.7489372343085772,0.06676669167291824,0.08547008547008546
Ford,2024-07-09,0.18460192475940507,0.7485314335708037,0.06686664166979128,0.08562857922007089
Ford,2024-07-10,0.18417104276069018,0.7490622655663917,0.06676669167291824,0.08537915984724494
Ford,2024-07-14,0.167,0.7470000000000001,0.08600000000000002,0.04628571428571427
Ford,2024-07-15,0.19069844974162356,0.7629604934155692,0.046341056842807135,0.09623291476830757
Ford,2024-07-16,0.18719519819932473,0.7200200075028136,0.0927847942978617,0.06865508775120487
Ford,2024-07-17,0.19192053863075795,0.7307512832477835,0.07732817812145858,0.09549469473918117
Ford,2024-07-18,0.18837100753484032,0.7337467493498699,0.07788224311528974,0.09207090070567317
Ford,2024-07-19,0.1967590277083125,0.7290187056116836,0.074222266680004,0.09425251981226437
Ford,2024-07-21,0.181,0.7376,0.0814,0.07661538461538461
Ford,2024-07-23,0.1899324943745312,0.727810650887574,0.08225685473789483,0.08613907593839588
Ford,2024-07-24,0.198763411529369,0.7152209492635024,0.08601563920712858,0.08858408344049148
Ford,2024-07-25,0.1599437587876894,0.744977347289486,0.09507889392282455,0.059305813455220666
Ford,2024-07-26,0.14456373013367013,0.7578675928849595,0.0975686769813704,0.04058721934369602
Ford,2024-07-27,0.191,0.752,0.057,0.0335
Ford,2024-07-28,0.1703389538291783,0.7566290817558016,0.07303196441502016,0.08818474422674291
Ford,2024-07-29,0.1395612455824498,0.8002933920117358,0.0601453624058145,0.06617769628271378
Marks & Spencer,2024-05-22,0.25825825825825827,0.7317317317317317,0.01001001001001001,0.06201550387596899
Marks & Spencer,2024-05-29,0.2092092092092092,0.7697697697697697,0.021021021021021023,0.047011752938234556
Marks & Spencer,2024-05-30,0.12800000000000003,0.8495,0.022500000000000003,0.0422
Marks & Spencer,2024-06-02,0.14214214214214213,0.7727727727727728,0.0850850850850851,0.014253563390847707
Marks & Spencer,2024-06-03,0.16666666666666666,0.778,0.055333333333333325,0.05566666666666667
Marks & Spencer,2024-06-06,0.174,0.8,0.026,0.037
Marks & Spencer,2024-06-10,0.283,0.703,0.014,0.06724999999999999
Marks & Spencer,2024-06-13,0.164,0.775,0.061,0.025750000000000002
Marks & Spencer,2024-06-14,0.142,0.837,0.021,0.030249999999999996
Marks & Spencer,2024-06-18,0.1858141858141858,0.7382617382617381,0.07592407592407592,0.027493126718320417
Marks & Spencer,2024-06-20,0.251,0.735,0.014,0.05925
Marks & Spencer,2024-06-21,0.1585,0.8055,0.036,0.06999999999999999
Marks & Spencer,2024-06-25,0.15084915084915085,0.8341658341658342,0.014985014985014986,0.03399150212446889
Marks & Spencer,2024-06-26,0.224,0.728,0.048,0.044
Marks & Spencer,2024-06-27,0.16649999999999998,0.8125,0.021,0.058199999999999995
Marks & Spencer,2024-06-28,0.14164164164164167,0.8408408408408408,0.017517517517517515,0.049619847939175676
Marks & Spencer,2024-06-29,0.149,0.843,0.008,0.03525
Marks & Spencer,2024-07-01,0.2031015507753877,0.7668834417208603,0.030015007503751873,0.0692138427685537
Marks & Spencer,2024-07-02,0.10772727272727273,0.8491818181818181,0.04309090909090909,0.05078571428571429
Marks & Spencer,2024-07-03,0.20089955022488754,0.7836081959020489,0.015492253873063466,0.07418516296740651
Marks & Spencer,2024-07-04,0.152,0.804,0.044,0.061714285714285715
Marks & Spencer,2024-07-08,0.1645,0.7895,0.046,0.047400000000000005
Marks & Spencer,2024-07-12,0.104,0.896,0.0,0.026
Marks & Spencer,2024-07-13,0.0,0.921,0.079,-0.01975
Marks & Spencer,2024-07-16,0.1845,0.768,0.0475,0.07828571428571429
Marks & Spencer,2024-07-18,0.24,0.748,0.012,0.056999999999999995
Marks & Spencer,2024-07-19,0.28800000000000003,0.6990000000000001,0.013000000000000001,0.06874999999999999
Marks & Spencer,2024-07-23,0.204,0.78,0.016,0.047
Marks & Spencer,2024-07-28,0.0,0.932,0.068,-0.017
Ocado,2024-05-09,0.151,0.846,0.003,0.037
Ocado,2024-07-08,0.134,0.741,0.125,0.002250000000000002
Ocado,2024-07-16,0.16870223555460326,0.7534461824155417,0.07785158202985502,0.07481912828657139
Ocado,2024-07-17,0.293,0.668,0.039,0.0635
Ocado,2024-07-19,0.06606606606606608,0.8598598598598598,0.07407407407407407,-0.002000500125031256
Ocado,2024-07-22,0.06823294176455887,0.8950262434391402,0.03674081479630092,0.017997428938723043
Ocado,2024-07-23,0.0835,0.8645,0.052000000000000005,0.0126
Ocado,2024-07-24,0.224,0.749,0.027,0.04925
Ocado,2024-07-28,0.0,0.932,0.068,-0.017
Ocado,2024-07-29,0.05658333333333334,0.852,0.09141666666666666,-0.02786666666666666
Polestar,2024-06-05,0.0915,0.867,0.0415,0.02857142857142857
Polestar,2024-06-28,0.09254627313656828,0.8024012006003002,0.10505252626313155,-0.007144898542440696
Sainsburys,2024-06-12,0.115,0.851,0.034,0.0405
Sainsburys,2024-07-01,0.2,0.7869999999999999,0.012999999999999998,0.09350000000000001
Sainsburys,2024-07-02,0.119,0.745,0.136,-0.006800000000000006
Sainsburys,2024-07-16,0.227,0.721,0.052,0.043750000000000004
Stellantis,2024-05-03,0.139,0.815,0.046,0.023250000000000003
Stellantis,2024-05-06,0.0,0.93,0.07,-0.0175
Stellantis,2024-05-07,0.1485742871435718,0.7873936968484241,0.064032016008004,0.03380676135227046
Stellantis,2024-05-13,0.09100000000000001,0.8370000000000001,0.07200000000000001,0.004750000000000001
Stellantis,2024-05-14,0.205,0.792,0.003,0.0808
Stellantis,2024-05-28,0.0,0.979,0.021,-0.00525
Stellantis,2024-06-10,0.07292707292707293,0.8971028971028973,0.029970029970029972,0.010747313171707074
Stellantis,2024-06-11,0.22700000000000004,0.6940000000000001,0.07900000000000001,0.037000000000000005
Stellantis,2024-06-13,0.26,0.6923333333333334,0.04766666666666666,0.10616666666666667
Stellantis,2024-06-18,0.127,0.7986666666666666,0.07433333333333333,0.026333333333333334
Stellantis,2024-06-25,0.10966666666666668,0.7916666666666666,0.09866666666666668,0.005499999999999995
Stellantis,2024-07-11,0.158,0.782,0.06,0.0245
Stellantis,2024-07-18,0.10577644411102775,0.8174543635908977,0.07676919229807451,0.016573796256608084
Stellantis,2024-07-22,0.078,0.902,0.02,0.014499999999999999
Stellantis,2024-07-25,0.135,0.772,0.093,0.010500000000000002
Stellantis,2024-07-26,0.08399999999999999,0.876,0.04,0.017599999999999998
Stellantis,2024-07-28,0.094,0.868,0.038,0.0224
Stellantis,2024-07-29,0.087,0.874,0.039,0.011999999999999999
Tesco,2024-05-03,0.207,0.784,0.009,0.049499999999999995
Tesco,2024-05-09,0.136,0.684,0.18,-0.010999999999999996
Tesco,2024-05-14,0.20150000000000004,0.7105,0.08800000000000001,0.06485714285714286
Tesco,2024-05-15,0.18718718718718716,0.6856856856856857,0.12712712712712712,0.024009603841536612
Tesco,2024-05-20,0.138,0.728,0.134,0.0010000000000000009
Tesco,2024-05-30,0.207,0.656,0.137,0.02799999999999999
Tesco,2024-05-31,0.15,0.809,0.041,0.027249999999999996
Tesco,2024-06-06,0.098,0.842,0.06,0.009500000000000001
Tesco,2024-06-10,0.05705705705705706,0.8288288288288288,0.11411411411411412,-0.014253563390847712
Tesco,2024-06-14,0.19100000000000003,0.6970000000000001,0.11200000000000002,0.0316
Tesco,2024-06-26,0.2417582417582418,0.7092907092907094,0.04895104895104896,0.04823794051487129
Tesco,2024-06-27,0.25587206396801604,0.703648175912044,0.040479760119940034,0.08618276344731055
Tesco,2024-06-28,0.125,0.7553333333333333,0.11966666666666666,0.002666666666666669
Tesco,2024-07-01,0.17200000000000001,0.8083333333333332,0.01966666666666667,0.07616666666666667
Tesco,2024-07-02,0.1749125437281359,0.7471264367816092,0.07796101949025486,0.03879224155168966
Tesco,2024-07-03,0.32122625791402865,0.6384538487170943,0.04031989336887704,0.14047658723546078
Tesco,2024-07-04,0.28185907046476766,0.68015992003998,0.03798100949525238,0.09758048390321937
Tesco,2024-07-05,0.2417582417582418,0.7092907092907094,0.04895104895104896,0.04823794051487129
Tesco,2024-07-08,0.152,0.841,0.007,0.03625
Tesco,2024-07-09,0.1910955477738869,0.7998999499749875,0.009004502251125562,0.07281456291258251
Tesco,2024-07-12,0.1432855714761746,0.8437187604131955,0.012995668110629788,0.0651558073654391
Tesco,2024-07-16,0.18881118881118883,0.7802197802197803,0.03096903096903097,0.03949012746813297
Tesco,2024-07-17,0.2417582417582418,0.7092907092907094,0.04895104895104896,0.04823794051487129
Tesco,2024-07-18,0.10710710710710711,0.8768768768768769,0.016016016016016016,0.022755688922230555
Tesco,2024-07-22,0.10710710710710712,0.6946946946946947,0.19819819819819823,-0.022755688922230562
Tesco,2024-07-23,0.168,0.819,0.013,0.03875
Tesco,2024-07-24,0.093,0.8834,0.0236,0.043375
Tesco,2024-07-25,0.147,0.839,0.014,0.033249999999999995
Tesco,2024-07-26,0.23266666666666666,0.753,0.014333333333333332,0.10916666666666665
Tesco,2024-07-29,0.2319855884707766,0.7279823859087269,0.040032025620496396,0.11993496748374187
Tesla,2024-05-08,0.161,0.685,0.154,0.0017500000000000016
Tesla,2024-05-10,0.11770590196732245,0.7722574191397132,0.11003667889296433,0.0038339723287214573
Tesla,2024-05-14,0.1328671328671329,0.7222777222777224,0.14485514485514486,-0.002999250187453133
Tesla,2024-05-17,0.08578284343131373,0.8064387122575485,0.10777844431113777,-0.013748281464816901
Tesla,2024-05-20,0.18600000000000005,0.812,0.0020000000000000005,0.09200000000000001
Tesla,2024-05-21,0.158,0.729,0.113,0.018
Tesla,2024-05-23,0.15380000000000002,0.8438,0.0024000000000000007,0.09462500000000001
Tesla,2024-05-27,0.149,0.749,0.102,0.01175
Tesla,2024-05-28,0.048,0.882,0.07,-0.005500000000000001
Tesla,2024-05-31,0.16075,0.7165,0.12275,0.021714285714285717
Tesla,2024-06-01,0.076,0.778,0.146,-0.017499999999999998
Tesla,2024-06-03,0.08,0.801,0.119,-0.009749999999999998
Tesla,2024-06-07,0.175,0.78,0.045,0.0325
Tesla,2024-06-08,0.13244749249892843,0.8031147306758109,0.06443777682526075,0.04760476047604762
Tesla,2024-06-09,0.1835,0.7375,0.079,0.0418
Tesla,2024-06-10,0.17433333333333334,0.666,0.15966666666666665,0.00733333333333334
Tesla,2024-06-11,0.14785214785214784,0.7832167832167831,0.06893106893106893,0.019745063734066478
Tesla,2024-06-12,0.13571190396798932,0.8402800933644547,0.024008002667555848,0.055842640440073345
Tesla,2024-06-13,0.15715237672145715,0.7609951132829854,0.08185250999555753,0.05648117294235255
Tesla,2024-06-14,0.1648125,0.725375,0.1098125,0.04631578947368422
Tesla,2024-06-15,0.056,0.815,0.129,-0.029200000000000004
Tesla,2024-06-16,0.136,0.76,0.104,0.008000000000000004
Tesla,2024-06-17,0.10952738184546136,0.7986996749187296,0.09177294323580895,0.01014430632947564
Tesla,2024-06-18,0.207,0.735,0.058,0.03725
Tesla,2024-06-25,0.09628571428571428,0.8044285714285715,0.0992857142857143,-0.002100000000000013
Tesla,2024-06-26,0.142,0.692,0.166,-0.006000000000000005
Tesla,2024-06-27,0.12275748485383213,0.7986589024175049,0.07858361272866302,0.0375481225938703
Tesla,2024-06-28,0.0375,0.754,0.20850000000000002,-0.0684
Tesla,2024-06-29,0.075,0.767,0.158,-0.02075
Tesla,2024-06-30,0.093,0.856,0.051,0.0105
Tesla,2024-07-01,0.13,0.78,0.09,0.016000000000000004
Tesla,2024-07-02,0.13371123707902632,0.7655885295098367,0.10070023341113706,0.01650275045840972
Tesla,2024-07-03,0.216,0.74,0.044,0.043
Tesla,2024-07-04,0.046953046953046945,0.859140859140859,0.09390609390609389,-0.011747063234191451
Tesla,2024-07-05,0.20010005002501252,0.7143571785892947,0.08554277138569284,0.04580916183236648
Tesla,2024-07-07,0.11,0.795,0.095,0.00375
Tesla,2024-07-09,0.136,0.792,0.072,0.016000000000000004
Tesla,2024-07-16,0.132,0.7942,0.0738,0.036375000000000005
Tesla,2024-07-17,0.07700000000000001,0.8470000000000001,0.07600000000000001,0.0002500000000000002
Tesla,2024-07-18,0.17600000000000002,0.8190000000000001,0.005000000000000001,0.06839999999999999
Tesla,2024-07-21,0.185,0.732,0.083,0.0255
Tesla,2024-07-22,0.16166666666666665,0.766,0.07233333333333335,0.04466666666666666
Tesla,2024-07-23,0.136,0.819,0.045,0.022750000000000003
Tesla,2024-07-24,0.17733333333333334,0.6806666666666666,0.142,0.017666666666666674
Tesla,2024-07-25,0.12744070863891802,0.7854557576912087,0.08710353366987333,0.035294607883990345
Tesla,2024-07-26,0.1843123614070177,0.7463367972520545,0.06935084134092787,0.10169621908534944
Tesla,2024-07-27,0.243,0.733,0.024000000000000004,0.1095
Tesla,2024-07-28,0.1408802934311437,0.796432144048016,0.06268756252084028,0.052122693931984876
Tesla,2024-07-29,0.14954545454545454,0.7771818181818181,0.07327272727272728,0.05992857142857143
Toyota,2024-05-01,0.15905301767255753,0.8342780926975659,0.0066688896298766264,0.07617936322720453
Toyota,2024-05-02,0.16769461576929487,0.8219703283880646,0.01033505584264044,0.10490054450494499
Toyota,2024-05-14,0.2255,0.7725,0.002,0.08940000000000001
Toyota,2024-05-15,0.209,0.777,0.014,0.048749999999999995
Toyota,2024-05-27,0.131,0.865,0.004,0.0508
Toyota,2024-05-28,0.08458351193027576,0.8916988141163024,0.02371767395342192,0.0426042604260426
Toyota,2024-05-29,0.15833333333333333,0.8343333333333334,0.007333333333333333,0.0755
Toyota,2024-06-03,0.139,0.844,0.017,0.030500000000000003
Toyota,2024-06-04,0.12660336498417457,0.834416125270698,0.038980509745127435,0.05842496945462624
Toyota,2024-06-06,0.117,0.848,0.035,0.0205
Toyota,2024-06-11,0.155,0.8025,0.0425,0.045
Toyota,2024-06-12,0.14733333333333334,0.8336666666666668,0.019,0.06416666666666666
Toyota,2024-06-17,0.1778221778221778,0.8041958041958042,0.01798201798201798,0.039990002499375156
Toyota,2024-06-18,0.119,0.779,0.102,0.00425
Toyota,2024-06-21,0.191,0.807,0.002,0.04725
Toyota,2024-06-25,0.16083916083916086,0.8211788211788212,0.017982017982017984,0.03574106473381655
Toyota,2024-06-26,0.143,0.853,0.004,0.034749999999999996
Toyota,2024-07-09,0.14100000000000001,0.7695000000000001,0.0895,0.020600000000000007
Toyota,2024-07-10,0.11594202898550725,0.8565717141429285,0.02748625687156422,0.03539292141571686
Toyota,2024-07-11,0.202,0.786,0.012,0.0475
Toyota,2024-07-12,0.156,0.815,0.029,0.03175
Toyota,2024-07-13,0.17517517517517517,0.7677677677677678,0.05705705705705706,0.02950737684421105
Toyota,2024-07-14,0.15696075981004748,0.7515621094726318,0.09147713071732066,0.03742322525353521
Toyota,2024-07-15,0.13441666666666666,0.75325,0.11233333333333333,0.017666666666666674
Toyota,2024-07-16,0.14866666666666667,0.7526666666666667,0.09866666666666667,0.037500000000000006
Toyota,2024-07-17,0.16523850328477577,0.7419308768923164,0.09283061982290773,0.05068986202759448
Toyota,2024-07-18,0.15573702191484043,0.7232730605782851,0.12098991750687443,0.02779814679021399
Toyota,2024-07-19,0.15578894723680917,0.7396849212303075,0.10452613153288322,0.029289898556936696
Toyota,2024-07-20,0.1695472075417797,0.7574632195400657,0.07298957291815454,0.06759324067593238
Toyota,2024-07-21,0.14279999999999998,0.7186,0.1386,0.0026249999999999885
Toyota,2024-07-22,0.13726853864209337,0.7357645831522212,0.12696687820568547,0.009113281550411446
Toyota,2024-07-23,0.1521904761904762,0.735,0.11280952380952382,0.034458333333333334
Toyota,2024-07-24,0.13792911898677923,0.747083657371403,0.11498722364181757,0.019664793829159116
Toyota,2024-07-25,0.13590440535412074,0.7558079901533413,0.10828760449253808,0.025644078289442356
Toyota,2024-07-26,0.13812828769726182,0.7666259975598536,0.09524571474288458,0.04045512010113778
Toyota,2024-07-27,0.16716679169792448,0.7540635158789698,0.07876969242310579,0.06428441534824514
Toyota,2024-07-28,0.1543414390198162,0.7337625804838407,0.11189598049634307,0.035742485655629826
Toyota,2024-07-29,0.14719924013297672,0.7295973204689179,0.12320343939810532,0.022321947589927216
